id,Weekly_Sales
34_46_2013-03-22,5337.7183
34_46_2013-03-29,-1913.5613
34_46_2013-04-05,1076.2653
34_46_2013-04-12,8348.632
34_46_2013-04-19,2189.2566
34_46_2013-04-26,4125.2017
34_46_2013-05-03,6143.7007
34_46_2013-05-10,8922.322
34_46_2013-05-17,3427.3066
34_46_2013-05-24,-55.204308
34_46_2013-05-31,2746.2139
34_46_2013-06-07,14818.22
34_46_2013-06-14,13216.533
34_46_2013-06-21,26363.193
34_46_2013-06-28,17529.697
34_46_2013-07-05,20198.498
34_46_2013-07-12,30757.482
34_46_2013-07-19,15739.485
34_46_2013-07-26,6991.062
34_47_2013-05-10,2173.0217
34_47_2013-07-12,5569.705
34_48_2012-11-02,14633.4375
34_48_2012-11-09,2501.514
34_48_2012-11-16,9296.993
34_48_2012-11-23,3245.3894
34_48_2012-11-30,-1011.7764
34_48_2012-12-07,931.956
34_48_2012-12-14,10364.583
34_48_2012-12-21,3727.238
34_48_2012-12-28,2881.232
34_48_2013-01-04,2586.447
34_48_2013-01-11,235.2036
34_48_2013-01-18,10143.515
34_48_2013-01-25,1443.8828
34_48_2013-02-01,2916.2476
34_48_2013-02-08,1761.1362
34_48_2013-02-15,-777.48126
34_48_2013-02-22,-615.3895
34_48_2013-03-01,1189.4967
34_48_2013-03-08,-2547.9165
34_48_2013-03-15,-1794.5648
34_48_2013-03-22,45216.977
34_48_2013-03-29,18713.742
34_48_2013-04-05,-234.56918
34_48_2013-04-12,5108.1597
34_48_2013-04-19,-2106.9045
34_48_2013-04-26,-1504.786
34_48_2013-05-03,-2451.2139
34_48_2013-05-10,817.08246
34_48_2013-05-17,8490.834
34_48_2013-05-24,1738.6031
34_48_2013-05-31,3843.8435
34_48_2013-06-07,5884.517
34_48_2013-06-14,8663.14
34_48_2013-06-21,3168.1233
34_48_2013-06-28,-314.38757
34_48_2013-07-05,2525.2246
34_48_2013-07-12,14524.231
34_48_2013-07-19,12904.457
34_48_2013-07-26,23260.596
34_49_2012-11-02,17276.775
34_49_2012-11-09,19939.32
34_49_2012-11-16,30498.305
34_49_2012-11-23,15480.301
34_49_2012-11-30,6731.8794
34_49_2012-12-07,1913.838
34_49_2012-12-14,5467.7876
34_49_2012-12-21,14507.645
34_49_2012-12-28,2079.6145
34_49_2013-01-04,9171.201
34_49_2013-01-11,3119.5962
34_49_2013-01-18,-1137.5697
34_49_2013-01-25,574.1612
34_49_2013-02-01,10258.945
34_49_2013-02-08,3073.7747
34_49_2013-02-15,2784.453
34_49_2013-02-22,2369.031
34_49_2013-03-01,109.410835
34_49_2013-03-08,10011.463
34_49_2013-03-15,1350.2007
34_49_2013-03-22,2385.6553
34_49_2013-03-29,1446.4005
34_49_2013-04-05,-4212.74
34_49_2013-04-12,-918.46295
34_49_2013-04-19,-741.1824
34_49_2013-04-26,1092.1031
34_49_2013-05-03,-2673.7097
34_49_2013-05-10,45091.188
34_49_2013-05-17,18608.098
34_49_2013-05-24,-360.362
34_49_2013-05-31,4894.2954
34_49_2013-06-07,-2298.5374
34_49_2013-06-14,-1630.5789
34_49_2013-06-21,-2577.007
34_49_2013-06-28,691.28955
34_49_2013-07-05,8012.3438
34_49_2013-07-12,1612.8108
34_49_2013-07-19,3764.102
34_49_2013-07-26,5758.724
34_52_2012-11-02,8537.346
34_52_2012-11-09,3042.33
34_52_2012-11-16,-440.1803
34_52_2012-11-23,2361.2375
34_52_2012-11-30,14407.971
34_52_2012-12-07,12831.557
34_52_2012-12-14,23037.324
34_52_2012-12-21,17229.297
34_52_2012-12-28,19770.506
34_52_2013-01-04,29650.623
34_52_2013-01-11,15292.335
34_52_2013-01-18,7113.723
34_52_2013-01-25,1788.0449
34_52_2013-02-01,5066.031
34_52_2013-02-08,14195.128
34_52_2013-02-15,1645.0499
34_52_2013-02-22,8818.922
34_52_2013-03-01,3476.5796
34_52_2013-03-08,-1515.4525
34_52_2013-03-15,315.7855
34_52_2013-03-22,9948.559
34_52_2013-03-29,2433.7861
34_52_2013-04-05,2442.9214
34_52_2013-04-12,1887.6595
34_52_2013-04-19,-268.4725
34_52_2013-04-26,9651.634
34_52_2013-05-03,954.3893
34_52_2013-05-10,1679.6145
34_52_2013-05-17,920.20996
34_52_2013-05-24,-4590.624
34_52_2013-05-31,-1119.0663
34_52_2013-06-07,714.21954
34_52_2013-06-14,-2298.2415
34_52_2013-06-21,44997.77
34_52_2013-06-28,18210.064
34_52_2013-07-05,-661.454
34_52_2013-07-12,4542.283
34_52_2013-07-19,-2676.4207
34_52_2013-07-26,-2008.4618
34_54_2012-11-02,-2954.8909
34_54_2012-12-07,313.40536
34_54_2012-12-21,8365.902
34_54_2012-12-28,1317.7523
34_54_2013-01-04,3435.4304
34_54_2013-01-11,5380.8423
34_54_2013-01-18,8159.4663
34_54_2013-02-15,2616.198
34_54_2013-03-01,-818.0636
34_54_2013-03-15,1983.354
34_54_2013-04-05,14108.099
34_54_2013-04-12,12453.675
34_54_2013-04-19,23421.695
34_54_2013-05-10,16421.729
34_54_2013-05-24,19435.643
34_54_2013-05-31,29067.738
34_54_2013-06-14,14976.625
34_54_2013-06-28,6735.841
34_54_2013-07-05,1410.162
34_54_2013-07-12,7991.236
34_55_2012-11-02,14870.967
34_55_2012-11-09,1560.309
34_55_2012-11-16,9654.8125
34_55_2012-11-23,4177.918
34_55_2012-11-30,-653.9581
34_55_2012-12-07,1057.7721
34_55_2012-12-14,10609.779
34_55_2012-12-21,3557.3862
34_55_2012-12-28,3199.9033
34_55_2013-01-04,3032.758
34_55_2013-01-11,593.02155
34_55_2013-01-18,10413.296
34_55_2013-01-25,1882.7571
34_55_2013-02-01,2666.5857
34_55_2013-02-08,1520.6927
34_55_2013-02-15,1234.579
34_55_2013-02-22,-434.8518
34_55_2013-03-01,-257.57132
34_55_2013-03-08,1552.9404
34_55_2013-03-15,-2190.0989
34_55_2013-03-22,-1436.747
34_55_2013-03-29,40469.484
34_55_2013-04-05,19178.768
34_55_2013-04-12,200.04015
34_55_2013-04-19,-227.43526
34_55_2013-04-26,5406.191
34_55_2013-05-03,-1244.4373
34_55_2013-05-10,-1146.9686
34_55_2013-05-17,-1373.3922
34_55_2013-05-24,1174.901
34_55_2013-05-31,8509.784
34_55_2013-06-07,2059.5522
34_55_2013-06-14,4135.906
34_55_2013-06-21,6242.336
34_55_2013-06-28,9020.957
34_55_2013-07-05,3525.9417
34_55_2013-07-12,43.43055
34_55_2013-07-19,15434.413
34_55_2013-07-26,13086.664
34_56_2012-11-02,27402.242
34_56_2012-11-09,17628.332
34_56_2012-11-16,20264.838
34_56_2012-11-23,29979.26
34_56_2012-11-30,15644.414
34_56_2012-12-07,7597.334
34_56_2012-12-14,2271.6562
34_56_2012-12-21,8127.8877
34_56_2012-12-28,14758.567
34_56_2013-01-04,1559.8375
34_56_2013-01-11,9642.27
34_56_2013-01-18,4151.193
34_56_2013-01-25,-654.42975
34_56_2013-02-01,1057.3007
34_56_2013-02-08,10609.308
34_56_2013-02-15,2717.0042
34_56_2013-02-22,3081.8447
34_56_2013-03-01,3001.013
34_56_2013-03-08,592.5499
34_56_2013-03-15,10278.307
34_56_2013-03-22,1882.2856
34_56_2013-03-29,2666.1143
34_56_2013-04-05,1520.2213
34_56_2013-04-12,1520.3829
34_56_2013-04-19,-258.0429
34_56_2013-04-26,1563.2488
34_56_2013-05-03,-2190.5703
34_56_2013-05-10,40113.07
34_56_2013-05-17,19178.297
34_56_2013-05-24,199.56853
34_56_2013-05-31,5405.7197
34_56_2013-06-07,-1244.9087
34_56_2013-06-14,-1013.49194
34_56_2013-06-21,-1373.8636
34_56_2013-06-28,1174.4296
34_56_2013-07-05,8509.3125
34_56_2013-07-12,2083.8794
34_56_2013-07-19,4130.156
34_56_2013-07-26,6241.8647
34_59_2012-11-02,9020.485
34_59_2012-11-09,3525.4702
34_59_2012-11-16,42.958946
34_59_2012-11-23,2805.2307
34_59_2012-11-30,14974.006
34_59_2012-12-07,13237.902
34_59_2012-12-14,25750.129
34_59_2012-12-21,17627.861
34_59_2012-12-28,20264.367
34_59_2013-01-04,29306.586
34_59_2013-01-11,15690.463
34_59_2013-01-18,7596.863
34_59_2013-01-25,2359.2102
34_59_2013-02-01,8427.554
34_59_2013-02-08,14758.567
34_59_2013-02-15,1559.8375
34_59_2013-02-22,9642.27
34_59_2013-03-01,4151.193
34_59_2013-03-08,-654.42975
34_59_2013-03-15,1057.3007
34_59_2013-03-22,10609.308
34_59_2013-03-29,2717.0042
34_59_2013-04-05,3081.8447
34_59_2013-04-12,3020.2153
34_59_2013-04-19,592.5499
34_59_2013-04-26,10403.609
34_59_2013-05-03,1882.2856
34_59_2013-05-10,2666.1143
34_59_2013-05-17,1520.2213
34_59_2013-05-24,1520.3829
34_59_2013-05-31,-435.32343
34_59_2013-06-07,-258.0429
34_59_2013-06-14,1563.2488
34_59_2013-06-21,-2190.5703
34_59_2013-06-28,-1437.2184
34_59_2013-07-05,40113.07
34_59_2013-07-12,19178.297
34_59_2013-07-19,199.56853
34_59_2013-07-26,5405.7197
34_60_2012-11-02,-1244.9087
34_60_2012-11-09,-1013.49194
34_60_2012-11-16,-1373.8636
34_60_2012-11-23,1174.4296
34_60_2012-11-30,8509.3125
34_60_2012-12-07,1893.2262
34_60_2012-12-14,4128.864
34_60_2012-12-21,6241.8647
34_60_2012-12-28,9020.485
34_60_2013-01-04,3525.4702
34_60_2013-01-11,42.958946
34_60_2013-01-18,-1468.1638
34_60_2013-01-25,2805.2307
34_60_2013-02-01,14974.006
34_60_2013-02-08,13237.902
34_60_2013-02-15,24695.3
34_60_2013-02-22,17627.861
34_60_2013-03-01,20264.367
34_60_2013-03-08,29182.045
34_60_2013-03-15,15690.463
34_60_2013-03-22,7596.863
34_60_2013-03-29,2359.2102
34_60_2013-04-05,11818.642
34_60_2013-04-12,14758.567
34_60_2013-04-19,1587.1044
34_60_2013-04-26,9669.537
34_60_2013-05-03,4178.4604
34_60_2013-05-10,-627.16235
34_60_2013-05-17,1057.3007
34_60_2013-05-24,10636.575
34_60_2013-05-31,2744.2717
34_60_2013-06-07,3081.8447
34_60_2013-06-14,3028.2805
34_60_2013-06-21,619.8179
34_60_2013-06-28,10305.574
34_60_2013-07-05,1909.5532
34_60_2013-07-12,2693.3818
34_60_2013-07-19,1547.4886
34_65_2012-11-02,4806.3916
34_65_2012-11-09,-408.05594
34_65_2012-11-16,-230.77542
34_65_2012-11-23,1590.5161
34_65_2012-11-30,-2163.3025
34_65_2012-12-07,40140.34
34_65_2012-12-14,19205.564
34_65_2012-12-21,226.83588
34_65_2012-12-28,5432.987
34_65_2013-01-04,-1217.6412
34_65_2013-01-11,-986.2243
34_65_2013-01-18,-1346.5961
34_65_2013-01-25,1201.6969
34_65_2013-02-01,8536.58
34_65_2013-02-08,1920.4937
34_65_2013-02-15,4157.423
34_65_2013-02-22,6269.132
34_65_2013-03-01,9047.753
34_65_2013-03-08,3552.7378
34_65_2013-03-15,70.22651
34_65_2013-03-22,2832.4983
34_65_2013-03-29,15001.273
34_65_2013-04-05,13265.17
34_65_2013-04-12,24722.57
34_65_2013-04-19,17655.129
34_65_2013-04-26,20291.635
34_65_2013-05-03,29333.854
34_65_2013-05-10,15717.73
34_65_2013-05-17,7624.1304
34_65_2013-05-24,2442.5222
34_65_2013-05-31,11697.649
34_65_2013-06-07,14346.413
34_65_2013-06-14,1534.0177
34_65_2013-06-21,10323.442
34_65_2013-06-28,3955.2163
34_65_2013-07-05,-680.25006
34_65_2013-07-12,1047.9293
34_65_2013-07-19,8985.0625
34_65_2013-07-26,2691.1846
34_67_2012-11-02,3156.5227
34_67_2012-11-09,2852.437
34_67_2012-11-16,566.7302
34_67_2012-11-23,9458.456
34_67_2012-11-30,1900.1821
34_67_2012-12-07,3874.8518
34_67_2012-12-14,1377.433
34_67_2012-12-21,2499.509
34_67_2012-12-28,-461.14374
34_67_2013-01-04,-283.86337
34_67_2013-01-11,1537.4285
34_67_2013-01-18,-2216.3896
34_67_2013-01-25,40196.746
34_67_2013-02-01,18429.178
34_67_2013-02-08,173.74843
34_67_2013-02-15,5411.7334
34_67_2013-02-22,-1270.7288
34_67_2013-03-01,-1039.312
34_67_2013-03-08,-2164.524
34_67_2013-03-15,-1399.684
34_67_2013-03-22,1148.6093
34_67_2013-03-29,8483.491
34_67_2013-04-05,1859.9412
34_67_2013-04-12,4198.288
34_67_2013-04-19,6216.0435
34_67_2013-04-26,8986.602
34_67_2013-05-03,3418.1138
34_67_2013-05-10,17.138596
34_67_2013-05-17,-1493.9841
34_67_2013-05-24,2779.4106
34_67_2013-05-31,14537.743
34_67_2013-06-07,15400.829
34_67_2013-06-14,25243.492
34_67_2013-06-21,17529.088
34_67_2013-06-28,17684.068
34_67_2013-07-05,28130.537
34_67_2013-07-12,14381.3125
34_67_2013-07-19,7334.3223
34_67_2013-07-26,2389.435
34_71_2012-11-02,5311.7974
34_71_2012-11-09,13463.323
34_71_2012-11-16,650.9236
34_71_2012-11-23,9440.353
34_71_2012-11-30,3028.4736
34_71_2012-12-07,-1563.3413
34_71_2012-12-14,153.92613
34_71_2012-12-21,8101.9717
34_71_2012-12-28,1740.3557
34_71_2013-01-04,2251.718
34_71_2013-01-11,1958.4348
34_71_2013-01-18,-316.3613
34_71_2013-01-25,8575.366
34_71_2013-02-01,1040.6531
34_71_2013-02-08,1146.7666
34_71_2013-02-15,720.3916
34_71_2013-02-22,1668.4601
34_71_2013-03-01,-1344.2355
34_71_2013-03-08,-1166.9559
34_71_2013-03-15,943.33813
34_71_2013-03-22,654.3348
34_71_2013-03-29,-3099.481
34_71_2013-04-05,38617.89
34_71_2013-04-12,17767.92
34_71_2013-04-19,-709.34314
34_71_2013-04-26,4528.6416
34_71_2013-05-03,-2060.9602
34_71_2013-05-10,-1750.1593
34_71_2013-05-17,-3318.078
34_71_2013-05-24,-2282.7747
34_71_2013-05-31,265.51602
34_71_2013-06-07,5762.333
34_71_2013-06-14,976.8499
34_71_2013-06-21,2979.0808
34_71_2013-06-28,5332.9487
34_71_2013-07-05,8103.509
34_71_2013-07-12,2445.4558
34_71_2013-07-19,-865.9533
34_71_2013-07-26,-2377.0757
34_72_2012-11-02,1896.3223
34_72_2012-11-09,8523.823
34_72_2012-11-16,7385.3755
34_72_2012-11-23,22176.322
34_72_2012-11-30,16645.992
34_72_2012-12-07,15895.737
34_72_2012-12-14,26414.988
34_72_2012-12-21,13498.222
34_72_2012-12-28,6451.2295
34_72_2013-01-04,1506.343
34_72_2013-01-11,5922.973
34_72_2013-01-18,14200.669
34_72_2013-01-25,1465.0448
34_72_2013-02-01,10254.472
34_72_2013-02-08,3886.2427
34_72_2013-02-15,1190.2572
34_72_2013-02-22,8916.092
34_72_2013-03-01,2622.2117
34_72_2013-03-08,3087.5498
34_72_2013-03-15,2783.464
34_72_2013-03-22,497.75748
34_72_2013-03-29,9389.485
34_72_2013-04-05,1831.2092
34_72_2013-04-12,3014.6277
34_72_2013-04-19,1091.3224
34_72_2013-04-26,3305.4412
34_72_2013-05-03,-463.61972
34_72_2013-05-10,-352.83618
34_72_2013-05-17,1680.8162
34_72_2013-05-24,1468.4556
34_72_2013-05-31,-2285.3625
34_72_2013-06-07,39432.0
34_72_2013-06-14,18360.205
34_72_2013-06-21,104.77555
34_72_2013-06-28,5342.76
34_72_2013-07-05,-1350.5894
34_72_2013-07-12,-2166.818
34_72_2013-07-19,-1468.6566
34_72_2013-07-26,1079.6364
34_74_2012-11-02,8414.5205
34_74_2012-11-09,1790.9686
34_74_2012-11-16,3793.198
34_74_2012-11-23,6147.07
34_74_2012-11-30,8906.875
34_74_2012-12-07,3349.1409
34_74_2012-12-14,-51.834206
34_74_2012-12-21,2710.4377
34_74_2012-12-28,14468.772
34_74_2013-01-04,15331.858
34_74_2013-01-11,25189.512
34_74_2013-01-18,17462.193
34_74_2013-01-25,17615.096
34_74_2013-02-01,27839.477
34_74_2013-02-08,14312.342
34_74_2013-02-15,7265.3486
34_74_2013-02-22,2320.4622
34_74_2013-03-01,-2341.1838
34_74_2013-03-08,7165.8477
34_74_2013-03-15,15652.345
34_74_2013-03-22,2578.3447
34_74_2013-03-29,11255.1875
34_74_2013-04-05,20389.23
34_74_2013-04-12,5590.495
34_74_2013-04-19,28598.889
34_74_2013-04-26,10026.667
34_74_2013-05-03,3764.3164
34_74_2013-05-10,3990.872
34_74_2013-05-17,3951.053
34_74_2013-05-24,1665.3484
34_74_2013-05-31,10436.687
34_74_2013-06-07,11095.378
34_74_2013-06-14,3059.2043
34_74_2013-06-21,2321.471
34_74_2013-06-28,7321.791
34_74_2013-07-05,637.47394
34_74_2013-07-12,814.7544
34_74_2013-07-19,5920.457
34_74_2013-07-26,2636.0466
34_79_2012-11-02,-1117.7726
34_79_2012-11-09,-421.4343
34_79_2012-11-16,2043.133
34_79_2012-11-23,38932.285
34_79_2012-11-30,19206.043
34_79_2012-12-07,1219.27
34_79_2012-12-14,6423.0337
34_79_2012-12-21,-79.251854
34_79_2012-12-28,59.305954
34_79_2013-01-04,-1065.9061
34_79_2013-01-11,-301.06625
34_79_2013-01-18,2247.227
34_79_2013-01-25,119184.27
34_79_2013-02-01,3300.5452
34_79_2013-02-08,4960.789
34_79_2013-02-15,6963.6104
34_79_2013-02-22,10085.218
34_79_2013-03-01,4354.331
34_79_2013-03-08,1115.7571
34_79_2013-03-15,3759.145
34_79_2013-03-22,15806.379
34_79_2013-03-29,16222.898
34_79_2013-04-05,29059.912
34_79_2013-04-12,18454.805
34_79_2013-04-19,18743.158
34_79_2013-04-26,28868.16
34_79_2013-05-03,16846.951
34_79_2013-05-10,8150.4194
34_79_2013-05-17,3488.0522
34_79_2013-05-24,9236.7295
34_79_2013-05-31,14679.801
34_79_2013-06-07,1766.7333
34_79_2013-06-14,10308.876
34_79_2013-06-21,9435.5
34_79_2013-06-28,11149.619
34_79_2013-07-05,9344.32
34_79_2013-07-12,1298.2028
34_79_2013-07-19,3233.9507
34_79_2013-07-26,3696.5398
34_80_2012-11-02,799.4455
34_80_2012-11-09,9766.368
34_80_2012-11-16,2710.041
34_80_2012-11-23,171.70361
34_80_2012-11-30,1619.0604
34_80_2012-12-07,6991.5884
34_80_2012-12-14,-368.24976
34_80_2012-12-21,-51.1473
34_80_2012-12-28,1749.4186
34_80_2013-01-04,-1983.6754
34_80_2013-01-11,43102.617
34_80_2013-01-18,20545.262
34_80_2013-01-25,406.46457
34_80_2013-02-01,6822.8447
34_80_2013-02-08,-1056.3649
34_80_2013-02-15,-791.70966
34_80_2013-02-22,-2245.627
34_80_2013-03-01,-1298.9619
34_80_2013-03-08,1381.3247
34_80_2013-03-15,12941.556
34_80_2013-03-22,1961.0605
34_80_2013-03-29,3729.0586
34_80_2013-04-05,6448.759
34_80_2013-04-12,8994.565
34_80_2013-04-19,5606.8945
34_80_2013-04-26,117.86034
34_80_2013-05-03,-1261.2687
34_80_2013-05-10,3000.4055
34_80_2013-05-17,5584.2256
34_80_2013-05-24,4422.8994
34_80_2013-05-31,21531.035
34_80_2013-06-07,17758.55
34_80_2013-06-14,15455.948
34_80_2013-06-21,23603.363
34_80_2013-06-28,14609.599
34_80_2013-07-05,7567.0366
34_80_2013-07-12,2622.1501
34_80_2013-07-19,11098.546
34_80_2013-07-26,13348.163
34_81_2012-11-02,2203.5405
34_81_2012-11-09,9866.623
34_81_2012-11-16,13119.451
34_81_2012-11-23,-214.471
34_81_2012-11-30,11312.427
34_81_2012-12-07,10145.876
34_81_2012-12-14,2226.7139
34_81_2012-12-21,3496.128
34_81_2012-12-28,3821.1846
34_81_2013-01-04,1032.5093
34_81_2013-01-11,9520.111
34_81_2013-01-18,3160.9902
34_81_2013-01-25,-437.08224
34_81_2013-02-01,1852.1245
34_81_2013-02-08,6769.134
34_81_2013-02-15,-135.18672
34_81_2013-02-22,199.81657
34_81_2013-03-01,1982.4822
34_81_2013-03-08,-1581.5564
34_81_2013-03-15,40471.832
34_81_2013-03-22,20034.342
34_81_2013-03-29,639.5276
34_81_2013-04-05,7055.9067
34_81_2013-04-12,-612.5408
34_81_2013-04-19,-582.75226
34_81_2013-04-26,-1727.4948
34_81_2013-05-03,-1065.8995
34_81_2013-05-10,1614.3877
34_81_2013-05-17,17994.137
34_81_2013-05-24,2194.1257
34_81_2013-05-31,3551.4604
34_81_2013-06-07,6681.822
34_81_2013-06-14,8742.407
34_81_2013-06-21,6138.444
34_81_2013-06-28,350.9234
34_81_2013-07-05,-855.2912
34_81_2013-07-12,3233.4678
34_81_2013-07-19,1962.1725
34_81_2013-07-26,5889.7876
34_82_2012-11-02,23083.834
34_82_2012-11-09,16230.768
34_82_2012-11-16,14888.438
34_82_2012-11-23,20296.229
34_82_2012-11-30,14284.206
34_82_2012-12-07,7800.0996
34_82_2012-12-14,2855.2139
34_82_2012-12-21,12769.314
34_82_2012-12-28,14487.991
34_82_2013-01-04,2452.1343
34_82_2013-01-11,10793.723
34_82_2013-01-18,14152.259
34_82_2013-01-25,375.68893
34_82_2013-02-01,21001.574
34_82_2013-02-08,10991.364
34_82_2013-02-15,2500.7693
34_82_2013-02-22,3875.8386
34_82_2013-03-01,4034.7542
34_82_2013-03-08,1484.8467
34_82_2013-03-15,10495.856
34_82_2013-03-22,3725.8413
34_82_2013-03-29,161.65936
34_82_2013-04-05,2304.4612
34_82_2013-04-12,6327.075
34_82_2013-04-19,317.15048
34_82_2013-04-26,652.1532
34_82_2013-05-03,2496.1733
34_82_2013-05-10,-1184.5659
34_82_2013-05-17,1954.8796
34_82_2013-05-24,43172.66
34_82_2013-05-31,20651.312
34_82_2013-06-07,1091.8647
34_82_2013-06-14,7508.2466
34_82_2013-06-21,-370.9634
34_82_2013-06-28,-182.45036
34_82_2013-07-05,-1310.1224
34_82_2013-07-12,-613.5624
34_82_2013-07-19,2066.725
34_82_2013-07-26,20226.94
34_83_2012-11-02,2710.355
34_83_2012-11-09,4135.0728
34_83_2012-11-16,6865.6733
34_83_2012-11-23,8964.805
34_83_2012-11-30,7842.0015
34_83_2012-12-07,803.2605
34_83_2012-12-14,-614.62305
34_83_2012-12-21,3498.283
34_83_2012-12-28,2475.8643
34_83_2013-01-04,5388.2495
34_83_2013-01-11,23873.457
34_83_2013-01-18,17141.283
34_83_2013-01-25,16237.582
34_83_2013-02-01,22324.975
34_83_2013-02-08,14990.227
34_83_2013-02-15,8252.439
34_83_2013-02-22,3307.551
34_83_2013-03-01,18463.514
34_83_2013-03-08,16931.361
34_83_2013-03-15,4669.7993
34_83_2013-03-22,12978.082
34_83_2013-03-29,22400.395
34_83_2013-04-05,2932.746
34_83_2013-04-12,35437.24
34_83_2013-04-19,12780.701
34_83_2013-04-26,6979.2134
34_83_2013-05-03,6042.284
34_83_2013-05-10,5914.97
34_83_2013-05-17,3560.5454
34_83_2013-05-24,12206.996
34_83_2013-05-31,8227.241
34_83_2013-06-07,1724.4453
34_83_2013-06-14,4343.721
34_83_2013-06-21,6170.881
34_83_2013-06-28,2392.8486
34_83_2013-07-05,2807.9912
34_83_2013-07-12,5121.404
34_83_2013-07-19,21427.17
34_83_2013-07-26,4361.9956
34_85_2012-11-02,706.3693
34_85_2012-11-09,1550.1993
34_85_2012-11-16,42828.594
34_85_2012-11-23,23312.74
34_85_2012-11-30,3167.5632
34_85_2012-12-07,14933.244
34_85_2012-12-14,1675.2192
34_85_2012-12-21,852.8879
34_85_2012-12-28,4142.422
34_85_2013-01-04,38040.383
34_85_2013-01-11,4501.272
34_85_2013-01-18,6475.191
34_85_2013-01-25,9209.857
34_85_2013-02-01,10648.63
34_85_2013-02-08,18813.406
34_85_2013-02-15,2734.809
34_85_2013-02-22,1499.8286
34_85_2013-03-01,5382.529
34_85_2013-03-08,7422.643
34_85_2013-03-15,32584.99
34_85_2013-03-22,18798.297
34_85_2013-03-29,18469.541
34_85_2013-04-05,24029.54
34_85_2013-04-12,17498.268
34_85_2013-04-19,8680.778
34_85_2013-04-26,5383.2466
34_85_2013-05-03,7590.7896
34_85_2013-05-10,12221.025
34_85_2013-05-17,582.97736
34_85_2013-05-24,8554.601
34_85_2013-05-31,8428.312
34_85_2013-06-07,-1708.8685
34_85_2013-06-14,9980.195
34_85_2013-06-21,9000.015
34_85_2013-06-28,476.7116
34_85_2013-07-05,1876.736
34_85_2013-07-12,2020.5875
34_85_2013-07-19,-588.05035
34_85_2013-07-26,8569.352
34_87_2012-11-02,1540.4292
34_87_2012-11-09,-1045.4753
34_87_2012-11-16,231.56296
34_87_2012-11-23,3670.1648
34_87_2012-11-30,-1755.7467
34_87_2012-12-07,-1420.7437
34_87_2012-12-14,864.49524
34_87_2012-12-21,420.65082
34_87_2012-12-28,-2617.8218
34_87_2013-01-04,35860.062
34_87_2013-01-11,18075.62
34_87_2013-01-18,-905.87445
34_87_2013-01-25,6246.495
34_87_2013-02-01,252.32578
34_87_2013-02-08,-2233.1008
34_87_2013-02-15,-2179.2053
34_87_2013-02-22,-3370.4807
34_87_2013-03-01,-6.173442
34_87_2013-03-08,10404.712
34_87_2013-03-15,765.03253
34_87_2013-03-22,2024.3042
34_87_2013-03-29,5061.2603
34_87_2013-04-05,7121.8433
34_87_2013-04-12,4281.253
34_87_2013-04-19,-1269.6372
34_87_2013-04-26,-2475.8513
34_87_2013-05-03,1612.909
34_87_2013-05-10,951.0807
34_87_2013-05-17,3483.6416
34_87_2013-05-24,20405.455
34_87_2013-05-31,15068.383
34_87_2013-06-07,14241.553
34_87_2013-06-14,17955.182
34_87_2013-06-21,15151.239
34_87_2013-06-28,6120.5825
34_87_2013-07-05,1234.6531
34_87_2013-07-12,5930.4087
34_87_2013-07-19,13543.89
34_87_2013-07-26,1737.0476
34_90_2012-11-02,9685.442
34_90_2012-11-09,3966.5203
34_90_2012-11-16,-1287.1747
34_90_2012-11-23,587.15784
34_90_2012-11-30,9659.573
34_90_2012-12-07,862.56964
34_90_2012-12-14,2379.086
34_90_2012-12-21,2509.7131
34_90_2012-12-28,-40.19445
34_90_2013-01-04,9926.75
34_90_2013-01-11,1285.2961
34_90_2013-01-18,-43.507385
34_90_2013-01-25,779.4195
34_90_2013-02-01,-1476.2375
34_90_2013-02-08,-1082.1426
34_90_2013-02-15,-890.7889
34_90_2013-02-22,1189.0867
34_90_2013-03-01,809.61084
34_90_2013-03-08,50253.895
34_90_2013-03-15,21246.691
34_90_2013-03-22,-433.1764
34_90_2013-03-29,4652.6636
34_90_2013-04-05,-1893.5828
34_90_2013-04-12,-1631.3486
34_90_2013-04-19,-2799.5554
34_90_2013-04-26,-2099.1384
34_90_2013-05-03,541.6826
34_90_2013-05-10,6708.867
34_90_2013-05-17,1508.9089
34_90_2013-05-24,3094.7627
34_90_2013-05-31,5968.0737
34_90_2013-06-07,8377.288
34_90_2013-06-14,2306.6228
34_90_2013-06-21,-1648.759
34_90_2013-06-28,2263.7004
34_90_2013-07-05,5819.5625
34_90_2013-07-12,5706.3467
34_90_2013-07-19,21875.916
34_90_2013-07-26,16888.697
34_91_2012-11-02,16196.543
34_91_2012-11-09,26278.508
34_91_2012-11-16,13853.036
34_91_2012-11-23,6727.3965
34_91_2012-11-30,1782.5092
34_91_2012-12-07,-4333.0537
34_91_2012-12-14,4785.5938
34_91_2012-12-21,11340.706
34_91_2012-12-28,1006.3006
34_91_2013-01-04,8890.953
34_91_2013-01-11,2305.2156
34_91_2013-01-18,-2017.9209
34_91_2013-01-25,-536.6509
34_91_2013-02-01,7545.1255
34_91_2013-02-08,320.85785
34_91_2013-02-15,1653.569
34_91_2013-02-22,1503.8564
34_91_2013-03-01,-770.9404
34_91_2013-03-08,8590.468
34_91_2013-03-15,488.1394
34_91_2013-03-22,-1074.6
34_91_2013-03-29,48.673325
34_91_2013-04-05,-2206.9844
